airlines delayed our flight on the way to Chicago and leaving Chicago. Next time it is.,positive
oh I got right through to an agent. They just kept putting me on hold and still didnt fix the problem,positive
I like paper books,negative
: Is it just me or does anyone else want to punch Chris Wallace in the face?,negative
: Trump has got it right nobody would talk about immigration not untill be brought it up.,positive
why would they make me share a room?,positive
Such flailing&amp;whining about political correctness as a way to avoid answering any substantive Q on war/immigration/misogyny...,negative
youre flight attendants suck and are always rude th bad experience with JetBlue tonight :/,positive
Thank you for a wonderful global first class flight on your to FRA. Great service. (cont),positive
they will just say dumb things to beat around the bush ! If youre flight Cancelled Flightled be prepared for no compassion from them,positive
Great flight as always! Thank you to the great crew on flight !,positive
I fucking hate your customer service. Ive been on hold all morning trying to figure out why you Cancelled Flighted my flight.,positive
Carly Fiorina = Time Loser,negative
I love you Southwest. I accept all your flight attendants and their many talents always!,positive
Wow everybodys tweeting about bad treatment of and ! Agreed!,negative
give me an hour and message again will see what the day is looking like once our tips go live on the website.,positive
hi. You have sos tickets?? Dm me,positive
: years ago fearmongers said JFK would take orders from the pope. Now Fox wants to know if candidates take orders from G,negative
is the best! Cant wait to use my travel bank $ for a FUN trip.,positive
dare,negative
Rands performance looks even worse when contrasted with his dad who used to stay calm and used substance in debates not bombast.,negative
of course. But interesting how United doesnt seem to have a good sense on whats happening with flight,positive
were isolating Fas,positive
terrible landing on,positive
My mommy left,negative
Unable to check in my flight. It says my itinerary is ineligible for checkin online. Go to counter. Very inconvenient!!!,positive
i got through and am able to switch my flight with no charge. Thank you,positive
Neon color hot pants,positive
Same to you and everyone else. xx,positive
Recap,negative
hope youre having fun at vidcon!! rlly bummed i couldnt go love you sunshine,negative
: Is it just me or does anyone else want to punch Chris Wallace in the face?,negative
Last day at work! This time for real No more summer jobs! But school starts in three weeks,positive
&lt;3 &lt;3 SO MUCH,negative
Very beautiful this bracelet! good idea,positive
Gorgeous!! Have fun yall!!,positive
: Who did Megyn Kelly ask about racism in America? Ben Carson - why because hes a neurosurgeon?,negative
the upgrade to first class was a nice way to fix your earlier mistake. Thank you!,positive
yeah really I shoulda had my hippo ones on,positive
Thankyou x,positive
I was st in yesterdays Rt for a follow and dm. I got neither,negative
: Donald Trump: I have never gone bankrupt... Really donald? REALLY DONALD? You fucking liar...,negative
our community. IF you want our continued loyalty you need to do better than that. Perhaps some training is in (2/3),positive
need assistance. very frustrated I cant reach reservations by phone. trying to book online &amp; get fare no longer avail msg,positive
Lepas dah sembuh ni sibuk balik so its okay la kins. You wont be thinking anything else except ur studies,positive
follow &amp; follow u back,positive
Thanks for the share Ju,positive
pretty lame response to a two paged single spaced letter,positive
This one is irresistible,positive
cost me over dollars because flight was Cancelled Flightled and couldnt even give me a food comp!! Fly they take,positive
on that Late Flightst ad. Makes me happy to be flying you in a few days.,positive
I think Im the only one that liked the . Im glad for the tough questions off the bat. I know where they stand on issues now,positive
Overly attached.,negative
Nothing about the really matters. If the world is going to be a better place we need a total sea change in the human condition,negative
is giving us free movies because apparently the dunkin donuts coffee is a safety hazard. ?,positive
The liberal media isnt reporting this debate in a neutral way; I see so much bias that is sadly transparent,negative
first my sister had ZERO food in her cross country flight with no type of warning or voucher,positive
I think Im sick too,negative
so? Found anything or just showing off? You do realise that the morning flight that you Cancelled Flightled was more pricey than the evening?,positive
Woke up with another migraine. ... Need proper rest but at moment I cant.,negative
I have been trying to book a flight using my miles for straight days. min on phone - still havent talked to a human.,positive
Millions of myself included find the of totally offensive and unacceptable.,negative
most welcome,positive
so youre telling me there is no number to call after being left in an airport because of a negligent pilot and staff?,positive
: Fox is cherry picking the candidates. Jeb gets the softball questions.,negative
We Indian fans really miSS UU dear do uu MiSS us,negative
thanks for adding straight flights from Columbus to Oakland!,positive
: Bush was lame. No way around it.,negative
It is that progressive movement that is causing them the problems. - eloquent words from .,positive
Must admire for asking tough questions of all candidates and standing up for her fellow women. Proud of her.,positive
back off fah shes mine,negative
